,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
558,"In Hof (Bayern) sind es am 08.06.2022 um 17:01Uhr genau 20.8°C, gefühlt sind es 20°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
559,@Hofnarr_Haffi carl phillip am ende doch noch so dusselig gewesen wie sein vater und vom hof wegbeworben auf kantor… https://t.co/LHo3O4q6DJ, _                                                                                                          …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
560,Aufgrund des schlechten Wetters wird der Buchspaziergang mit Susanne Falk am 09.06.2022 nicht stattfinden und auf M… https://t.co/bt5wjTtClO,                                                                               .  .                                …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
561,"In Hof (Bayern) sind es am 08.06.2022 um 16:00Uhr genau 21.3°C, gefühlt sind es 21°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
562,"@Regenbo85589861 Meine Schwester lebt im versöderten Bayern &amp; hätte noch im Sept.21 ihren Hof darauf verwettet, daß… https://t.co/4wybdxYWTC","                                      ö              &   ;  ä                .                             ,   ß…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
563,@RainerFrank6 @StBrandner Hab ich schon.....und bin immernoch am Hof! So what Schäfchen? https://t.co/dJLjVOGIUy,                  .....                        !            ä     ?      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
564,"Werder-Kandidat Adamyan: Interesse, aber noch keine Verhandlungen - Mehrere Bundesligisten sind am Angreifer dran… https://t.co/tZRALHTDWF","      -                :          ,                               -                                              …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
567,"In Hof (Bayern) sind es am 08.06.2022 um 14:57Uhr genau 21.5°C, gefühlt sind es 21°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
568,"@Perowinger94 Am Besten teeren, federn und vom Hof jagen. Nichts ist schlimmer als FDP in der Regierung","                   ,                         .                                              ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
569,"In Hof (Bayern) sind es am 08.06.2022 um 13:56Uhr genau 21.3°C, gefühlt sind es 21°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
570,@fritzfelgentreu @Wachter__M Wenn wir parallel  in D das alte Material einsatzfähig machen und die Ukrainer daran a… https://t.co/fjYJ3iOT0h,   __                                                    ä                                   …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
571,"@Lil03272514 Wir haben ihn auch gesehen.💔
Abgesehen davon, dass es gesundheitlich nicht geht, meint Mama auch, dass… https://t.co/rhwmKg3i7c","                                   .💔
               ,                                  ,                ,     …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
572,"In Hof (Bayern) sind es am 08.06.2022 um 13:00Uhr genau 19.9°C, gefühlt sind es 19°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
575,"Das Amselpärchen, was mich regelmäßig am Fenster besucht, hat mir heute stolz seinen Nachwuchs vorgestellt.

Eben d… https://t.co/gVFFaEosAs","          ä     ,                äß                     ,                                                 .

      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
576,"In Hof (Bayern) sind es am 08.06.2022 um 12:00Uhr genau 20.1°C, gefühlt sind es 20°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
580,Bauernof Decker in Schönthal. Unser Bauernhof liegt am Rande eines kleinen Dorfes. Gleich hinterm Hof beginnen die… https://t.co/8BUi5nL7sP,                      ö     .                                                    .                                …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
581,Ein Kniefall am saudischen Hof #srf #srfnews https://t.co/CSrZn1CibT via @srfnews,                               #    #             :// .  /                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
583,"In Hof (Bayern) sind es am 08.06.2022 um 11:01Uhr genau 18.6°C, gefühlt sind es 18°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
584,"Im Kolloquium des Lehrstuhls für sächs. Landesgeschichte geht es heute um 18:30 Uhr mit Angela Rannow um ""die Prinz… https://t.co/nbNCqtW7M0","                              ü   ä   .                                     :                            ""         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
587,"In Hof (Bayern) sind es am 08.06.2022 um 10:00Uhr genau 17.7°C, gefühlt sind es 17°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
588,"In Hof (Bayern) sind es am 08.06.2022 um 09:00Uhr genau 16.1°C, gefühlt sind es 16°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
590,"In Hof (Bayern) sind es am 08.06.2022 um 07:56Uhr genau 14.6°C, gefühlt sind es 14°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
591,"@JessesGott Das Personenleitsystem am Busbahnhof... Haltestellen gibt es doppelt, Busse stehen an anderen als sie A… https://t.co/WRPekFWG63","                                      ...                             ,                                  …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
594,"In Hof (Bayern) sind es am 08.06.2022 um 06:57Uhr genau 13.1°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
595,"In Hof (Bayern) sind es am 08.06.2022 um 06:00Uhr genau 11.5°C, gefühlt sind es 11°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
596,"Schon bei unseren ersten Begegnungen am Hof war mir klar, dass ich nicht von einem Stand war. #Vlad
 
Dafür warst d… https://t.co/9dAZZ1JVrO","                                                        ,                                   . #    
 
   ü         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
597,"Guten Morgen ihr Lieben, so richtig bin ich noch nicht wach. Gleich Frühstück, und dann ab zum Hof. Heute 5. Arbeit… https://t.co/dw0Pwuv5Vw","                       ,                                   .          ü   ü  ,                    .        .       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
598,"In Hof (Bayern) sind es am 08.06.2022 um 04:57Uhr genau 11.3°C, gefühlt sind es 11°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
599,"In Hof (Bayern) sind es am 08.06.2022 um 04:01Uhr genau 12.1°C, gefühlt sind es 12°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
600,"In Hof (Bayern) sind es am 08.06.2022 um 03:01Uhr genau 13.2°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
601,"In Hof (Bayern) sind es am 08.06.2022 um 02:01Uhr genau 13.2°C, gefühlt sind es 12°C. Aktuelles Wetter: ☁️  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️                 . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
602,"In Hof (Bayern) sind es am 08.06.2022 um 00:57Uhr genau 13.0°C, gefühlt sind es 12°C. Aktuelles Wetter: ☁️  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️                 . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
604,"In Hof (Bayern) sind es am 07.06.2022 um 23:59Uhr genau 13.8°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
607,"RT @LottaMiez: @Georg_Pazderski @klarnamemiggi Meßgewänder sind das Kostüm der Narren am Himmlischen Hof.

Ambrose Gwinnett Bierce https://…","  _              ß   ä                  ü                               .

                             ://…",0.0,0.0,neutral,0.0,1.0,0.0,0.0
609,"In Hof (Bayern) sind es am 07.06.2022 um 22:56Uhr genau 15.0°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
610,@Chri_Schuetz @LandauDaniel @krone_at Sparsamer sein. Mussten unsere Großeltern auch. Was hatten die Leute früher?… https://t.co/iQp4JNnoQu, _           _                 .                   ß           .                        ü   ?…      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
612,"Am 30.05. 6 Uhr bemerkten Be­woh­ne­r*in­nen, dass das Müllhaus im Hof der Grünbergerstr. 73 brannte. Die Feuerwehr… https://t.co/WiMoKgB06I","     .  .                   ­   ­  ­ *  ­   ,           ü                    ü          .           .              …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
613,"RT @Truhe3: Schönster Moment des Tages: sich vom Zweijährigen* überreden lassen, um 22 Uhr noch kurz vor die Tür zu gehen und sich dann zus…","    ö                      :               ä      * ü               ,                              ü                            …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
614,"In Hof (Bayern) sind es am 07.06.2022 um 22:00Uhr genau 15.8°C, gefühlt sind es 15°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
615,@ImBack696969 Die Macht der goldenen Flüsse. Wird ein böses Erwachen am Hof. Und Biden wird dessen Narr sein.,                                 ü   .           ö                   .                                .,0.0,0.0,neutral,0.0,0.0,0.0,0.0
616,"@wasserwange Die Absperrung ist großartig. Bei uns wohnen zwei Tauben im Keller, die Tür zum HOf ist immer offen, s… https://t.co/ORriJR4wwv","                        ß     .                                     ,      ü                         ,  …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
617,"In Hof (Bayern) sind es am 07.06.2022 um 20:56Uhr genau 18.6°C, gefühlt sind es 18°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
618,"@flowi00406670 Die hat sich bestimmt bezahlt gemacht,was nicht immer so der Fall ist.

Ein gängiger Spruch aus mein… https://t.co/H3HIld2WI4","                                             ,                               .

     ä                      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
619,"In Hof (Bayern) sind es am 07.06.2022 um 19:59Uhr genau 19.5°C, gefühlt sind es 19°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
620,Am Freitag und Samstag sind @joh_hof und ich auf dem #ETIM22 Kongress in #Essen. Wir freuen uns auf einen spannende… https://t.co/PkpINj2R3O,                             _                    #                   #     .                                   …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
621,"@ich205 Brennendes Plastik unter freiem Himmel???
Ich bin wirklich kein grüner, aber das muss wirklich nicht sein..… https://t.co/MXg3MN1ihm","                                           ???
                        ü   ,                                  ..…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
622,"""Sichtbar - der Kunst- und Designmarkt"" findet am 11. Juni von 11 bis 19 Uhr und am 12. Juni von 11 bis 18 Uhr im H… https://t.co/FCKMVh7jm8","""         -          -                ""             .                                 .                            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
623,"In Hof (Bayern) sind es am 07.06.2022 um 19:00Uhr genau 19.3°C, gefühlt sind es 18°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
624,"In Hof (Bayern) sind es am 07.06.2022 um 17:56Uhr genau 20.4°C, gefühlt sind es 20°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
625,"@Georg_Pazderski @klarnamemiggi Meßgewänder sind das Kostüm der Narren am Himmlischen Hof.

Ambrose Gwinnett Bierce https://t.co/N5rTOCGidu"," _              ß   ä                  ü                               .

                             :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
626,@JensKruse7 @sauvage20181 @MalinJessica @bmel @cem_oezdemir Nö. Rinder von deutschen Höfen werden immer noch in Deu… https://t.co/WDPKwzlm79,               _          ö.                       ö                            …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
